"plot","transectID","observation","species","layer","dbh","height","crownNS","crownEW","leafsample","distance","bearing","sampleheight","tree","ageclass","health","stagclass","hollows","hollowlocation","hollowheight","hollownum","hollowsize","flowering","ybgsigns","N","digN","Ndig_cv","DMD","DMD_cv","hollownumber","hollowsfix","hollowpres","meancrown","crown_area","ba","Fi","EFi","hollows_ha","GG","GG_no","elevation","slope","aspect","layers","foliagecover","density","ASC_O","ASC_SO","arboreal_count","arboreal_species","climate_gradient","mean_N","mean_digN","cond","AHMI","TWI250","NDVI","Fire250","soil_nitrate.nitrogen","soil_phosphorus.colwell","soil_potassium.colwell","soil_pH.CaCl2","soil_total.nitrogen","soil_total.carbon","obs","health_cat_fct","health_cat","health_cat_factor","layers_num","layer_num","ageclass_num","Fi_re","EFi_re","hollows_ha_re","transect","hollownumber_fix","hollows_ha_fix","hollowpres_fix"
"T15P2","T1.5","13","Eucalyptus obliqua","Subcanopy",28,21.5,4.79,3.07,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",3.93,14.7053,0.0615832,153.9380400259,64.9612012619981,0,0,0,159,8,130,"2",25,"Low","DE","AB",1,1,0.158112123608589,1.121832,0.840640514715391,4890,32.5559393932877,8.73945,8307,3,"1",12,79,3.9,0.12,4.04,159,"Alive",1,"1",2,2,1,153.9380400259,64.9612012619981,0,"lowlands",0,0,"0"
"T15P2","T1.5","14","Eucalyptus consideniana","Canopy",46,29.9,3.5,5.21,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",4.355,18.235,0.1662118,415.47562843725,24.0688004675834,0,0,0,159,8,130,"2",25,"Low","DE","AB",1,1,0.158112123608589,1.121832,0.840640514715391,4890,32.5559393932877,8.73945,8307,3,"1",12,79,3.9,0.12,4.04,160,"Alive",1,"1",2,1,2,415.47562843725,24.0688004675834,0,"lowlands",0,0,"0"
"T15P2","T1.5","15","Eucalyptus consideniana","Canopy",75,31.8,9.81,5.86,"Yes",2.53,324,20,"T1.5P2Q5","Mature ","Alive",NA,"Potential ",2,NA,2,2,"No","No",1.1072,0.843295851361932,4.76010058381351,65.8049094705524,2.81534288153408,2,"Potential ","2",7.835,57.4866,0.44184375,1104.46616727766,9.05414787367227,18.1082957473445,0,0,159,8,130,"2",25,"Low","DE","AB",1,1,0.158112123608589,1.121832,0.840640514715391,4890,32.5559393932877,8.73945,8307,3,"1",12,79,3.9,0.12,4.04,161,"Alive",1,"1",2,1,2,1104.46616727766,9.05414787367227,18.1082957473445,"lowlands",0,0,"0"
"T15P2","T1.5","16","Eucalyptus consideniana","Canopy",109,28.9,10.2,10.1,"Yes",22.3,356,20,"T1.5P2Q4","Mature ","Alive",NA,"Present",25,13,5,4,"No","No",0.84506,0.783520923703496,0.586768310755757,69.6646328731151,1.21398626570177,5,"Present","1",10.15,103.02,0.93325255,2332.82889483127,4.28664100575764,21.4332050287882,0,0,159,8,130,"2",25,"Low","DE","AB",1,1,0.158112123608589,1.121832,0.840640514715391,4890,32.5559393932877,8.73945,8307,3,"1",12,79,3.9,0.12,4.04,162,"Alive",1,"1",2,1,2,2332.82889483127,4.28664100575764,21.4332050287882,"lowlands",5,21.4332050287882,"1"
"T1P2","T1","1","Eucalyptus polyanthemos","Canopy",77,31.6,11.71,8.95,"Yes",8.49,338,10,"T1P2Q1","Over-mature","Alive",NA,"Present",5,55,5,4,"No","No",1.3301,0.660554983682297,15.3656178484242,56.773696808641,0.21787940453699,5,"Present","1",10.33,104.8045,0.46572295,1164.15642769587,8.58991091067744,42.9495545533872,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,163,"Alive",1,"1",2,1,3,1164.15642769587,8.58991091067744,42.9495545533872,"lowlands",5,42.9495545533872,"1"
"T1P2","T1","2","Eucalyptus mackintii","Subcanopy",77,21.8,3.88,3.54,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Present",13,10,1,3,"No","No",NA,NA,NA,NA,NA,1,"Present","1",3.71,13.7352,0.46572295,1164.15642769587,8.58991091067744,8.58991091067744,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,164,"Alive",1,"1",2,2,1,1164.15642769587,8.58991091067744,8.58991091067744,"lowlands",1,8.58991091067744,"1"
"T1P2","T1","3","Eucalyptus mackintii","Midstorey",13,9.9,2.12,1.66,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",1.89,3.5192,0.01327495,33.1830724035422,301.358472126666,0,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,165,"Alive",1,"1",2,3,1,33.1830724035422,301.358472126666,0,"lowlands",0,0,"0"
"T1P2","T1","5","Eucalyptus mackintii","Subcanopy",18,14.8,3.12,2.38,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",2.75,7.4256,0.0254502,63.6172512351933,157.190067251255,0,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,166,"Alive",1,"1",2,2,1,63.6172512351933,157.190067251255,0,"lowlands",0,0,"0"
"T1P2","T1","4","Eucalyptus mackintii","Canopy",41,18.5,3.5,3.57,"No",NA,NA,NA,NA,"Mature ","Senescing",NA,"Present",25,59,2,4,"No","No",NA,NA,NA,NA,NA,2,"Present","1",3.535,12.495,0.13204255,330.063578167778,30.2971932120205,60.5943864240411,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,167,"Senescing",2,"2",2,1,2,330.063578167778,30.2971932120205,60.5943864240411,"lowlands",2,60.5943864240411,"1"
"T1P2","T1","6","Eucalyptus polyanthemos","Canopy",70,25.8,8.71,10.27,"Yes",16,161,13,"T1P2Q2","Mature ","Alive",NA,"Present",25,12,2,4,"No","No",1.594,0.544088933556826,4.86047049876179,49.0482257597451,1.71480980101834,2,"Present","1",9.49,89.4517,0.384895,962.112750161874,10.3937922019197,20.7875844038394,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,168,"Alive",1,"1",2,1,2,962.112750161874,10.3937922019197,20.7875844038394,"lowlands",2,20.7875844038394,"1"
"T1P2","T1","7","Eucalyptus mackintii","Canopy",42,21.2,6.7,6.52,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",22,19,2,4,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",6.61,43.684,0.1385622,346.360590058275,28.8716450053325,57.743290010665,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,169,"Alive",1,"1",2,1,2,346.360590058275,28.8716450053325,57.743290010665,"lowlands",0,0,"0"
"T1P2","T1","8","Eucalyptus globoidea","Canopy",37,20.7,4.7,5.15,"Yes",3.83,213,13,"T1P2Q3","Regrowth","Alive",NA,"Potential ",13,11,1,4,"No","No",1.1347,1.07518585455361,0.101032137651886,80.3701088452522,0.360156949441216,1,"Potential ","2",4.925,24.205,0.10753495,268.802521422777,37.2020319864182,37.2020319864182,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,170,"Alive",1,"1",2,1,1,268.802521422777,37.2020319864182,37.2020319864182,"lowlands",0,0,"0"
"T1P2","T1","9","Eucalyptus polyanthemos","Canopy",55,21.2,6.97,7.03,"Yes",11.93,242,NA,"T1P2Q4","Mature ","Alive",NA,"Present",2,24,2,2,"No","No",1.7568,1.06943015076347,12.7598870301497,63.6624096022956,6.05326894524521,2,"Present","1",7,48.9991,0.23761375,593.95736106932,16.8362253849278,33.6724507698555,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,171,"Alive",1,"1",2,1,2,593.95736106932,16.8362253849278,33.6724507698555,"lowlands",2,33.6724507698555,"1"
"T1P2","T1","10","Eucalyptus mackintii","Subcanopy",33,16.84,1.72,2.06,"No",NA,NA,NA,NA,"Regrowth","Senescing",NA,"Potential ",2,NA,2,2,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",1.89,3.5432,0.08554095,213.824649984955,46.7672927359105,93.5345854718209,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,172,"Senescing",2,"2",2,2,1,213.824649984955,46.7672927359105,93.5345854718209,"lowlands",0,0,"0"
"T1P2","T1","11","Eucalyptus mackintii","Subcanopy",26,17,4.01,3.02,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",3.515,12.1102,0.0530998,132.732289614169,75.3396180316664,0,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,173,"Alive",1,"1",2,2,1,132.732289614169,75.3396180316664,0,"lowlands",0,0,"0"
"T1P2","T1","12","Eucalyptus mackintii","Canopy",29,20.4,2.47,3.17,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",2.82,7.8299,0.06606055,165.129963854314,60.5583612240268,0,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,174,"Alive",1,"1",2,1,1,165.129963854314,60.5583612240268,0,"lowlands",0,0,"0"
"T1P2","T1","13","Eucalyptus mackintii","Subcanopy",38,15.3,5.56,7.37,"Yes",3.2,330,12,"T1P2Q5","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.0189,0.689435953954167,10.0574396363635,67.718030362487,0.12831232413054,0,"Absent","0",6.465,40.9772,0.1134262,283.528736986479,35.2697934829685,0,0,0,181,35,180,"2",20,"Low","DE","AA",4,1,0.153380632400513,1.3669,0.807739175302074,4933,31.8460413937902,7.11939,8208,2,"< 1",15,243,4.8,0.13,3.2,175,"Alive",1,"1",2,2,2,283.528736986479,35.2697934829685,0,"lowlands",0,0,"0"
"T15P4","T1.5","1","Eucalyptus consideniana","Canopy",34,15.6,7.5,5.79,"Yes",12.96,8,13,"T1.5P4Q1","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",0.82259,0.774634771055521,0.521492196371467,74.9543405929456,0.329313594794782,0,"Absent","0",6.645,43.425,0.0908038,226.980069221863,44.0567316517357,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,176,"Alive",1,"1",3,1,1,226.980069221863,44.0567316517357,0,"lowlands",0,0,"0"
"T15P4","T1.5","14","Eucalyptus consideniana","Subcanopy",74,16.4,NA,NA,"No",NA,NA,NA,NA,"Stag","Dead",5,"Present",28,9,6,4,"No","No",NA,NA,NA,NA,NA,6,"Present","1",NA,NA,0.4301398,1075.21008569111,9.30050799660455,55.8030479796273,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,177,"Dead",3,"3",3,2,5,1075.21008569111,9.30050799660455,55.8030479796273,"lowlands",6,55.8030479796273,"1"
"T15P4","T1.5","2","Eucalyptus consideniana","Canopy",73,21.3,11.63,10.6,"Yes",18.73,102,12,"T1.5P4Q2","Mature ","Alive",NA,"Present",25,20,3,4,"No","No",0.98721,0.936090253348269,0.29794210806024,75.7644687190005,0.384499223983892,3,"Present","1",11.115,123.278,0.41859295,1046.34670318625,9.55706169814346,28.6711850944304,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,178,"Alive",1,"1",3,1,2,1046.34670318625,9.55706169814346,28.6711850944304,"lowlands",3,28.6711850944304,"1"
"T15P4","T1.5","3","Eucalyptus consideniana","Canopy",44,20.7,9.68,7.08,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",8.38,68.5344,0.1520728,380.132711084365,26.3066021639496,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,179,"Alive",1,"1",3,1,2,380.132711084365,26.3066021639496,0,"lowlands",0,0,"0"
"T15P4","T1.5","4","Eucalyptus consideniana","Canopy",41,18.9,6.99,4.73,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Potential ",24,NA,1,4,"No","No",NA,NA,NA,NA,NA,1,"Potential ","2",5.86,33.0627,0.13204255,330.063578167778,30.2971932120205,30.2971932120205,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,180,"Alive",1,"1",3,1,1,330.063578167778,30.2971932120205,30.2971932120205,"lowlands",0,0,"0"
"T15P4","T1.5","5","Eucalyptus consideniana","Canopy",79,16,10.52,9.4,"No",NA,NA,NA,NA,"Over-mature","Alive",NA,"Present",11,18,4,4,"No","No",NA,NA,NA,NA,NA,4,"Present","1",9.96,98.888,0.49023055,1225.41748444087,8.16048418352932,32.6419367341173,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,181,"Alive",1,"1",3,1,3,1225.41748444087,8.16048418352932,32.6419367341173,"lowlands",4,32.6419367341173,"1"
"T15P4","T1.5","6","Eucalyptus consideniana","Canopy",37,19.9,5.15,4.1,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Potential ",25,NA,2,2,"No","No",NA,NA,NA,NA,NA,2,"Potential ","2",4.625,21.115,0.10753495,268.802521422777,37.2020319864182,74.4040639728364,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,182,"Alive",1,"1",3,1,1,268.802521422777,37.2020319864182,74.4040639728364,"lowlands",0,0,"0"
"T15P4","T1.5","7","Eucalyptus consideniana","Subcanopy",25,17.2,4.33,3.93,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",4.13,17.0169,0.04909375,122.718463030851,81.4873308630504,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,183,"Alive",1,"1",3,2,1,122.718463030851,81.4873308630504,0,"lowlands",0,0,"0"
"T15P4","T1.5","8","Eucalyptus sieberi","Canopy",72,25.7,8.31,7.21,"Yes",4.26,253,20,"T1.5P4Q3","Mature ","Alive",NA,"Potential ",2,NA,1,2,"Yes","No",0.73569,0.664769427531792,1.19249121549591,71.2890628938831,3.34362037746277,1,"Potential ","2",7.76,59.9151,0.4072032,1017.87601976309,9.82437920320342,9.82437920320342,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,184,"Alive",1,"1",3,1,2,1017.87601976309,9.82437920320342,9.82437920320342,"lowlands",0,0,"0"
"T15P4","T1.5","10","Eucalyptus sieberi","Canopy",47,23.87,7.07,5.88,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.475,41.5716,0.17351695,433.736135736241,23.055491982529,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,185,"Alive",1,"1",3,1,2,433.736135736241,23.055491982529,0,"lowlands",0,0,"0"
"T15P4","T1.5","9","Eucalyptus consideniana","Canopy",52,15.9,6.84,7.58,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",24,51,1,2,"No","No",NA,NA,NA,NA,NA,1,"Present","1",7.21,51.8472,0.2123992,530.929158456675,18.8349045079166,18.8349045079166,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,186,"Alive",1,"1",3,1,2,530.929158456675,18.8349045079166,18.8349045079166,"lowlands",1,18.8349045079166,"1"
"T15P4","T1.5","11","Eucalyptus consideniana","Canopy",106,21.3,9.97,10.04,"Yes",27.11,255,11,"T1.5P4Q5","Over-mature","Alive",NA,"Present",40,8,3,3,"No","No",0.93096,0.876546164498295,0.439279073880615,70.6945352422675,0.323282064751647,3,"Present","1",10.005,100.0988,0.8825878,2206.18344098343,4.53271464839858,13.5981439451958,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,187,"Alive",1,"1",3,1,3,2206.18344098343,4.53271464839859,13.5981439451958,"lowlands",3,13.5981439451958,"1"
"T15P4","T1.5","12","Eucalyptus consideniana","Midstorey",21,9,3.85,4.84,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",4.345,18.634,0.03464055,86.5901475145687,115.48658002133,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,188,"Alive",1,"1",3,3,1,86.5901475145687,115.48658002133,0,"lowlands",0,0,"0"
"T15P4","T1.5","13","Eucalyptus consideniana","Subcanopy",22,13.6,3.22,4.08,"Yes",5.28,170,8,"T1.5P4Q4","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",0.97977,0.925639447808941,0.415398729329204,74.801319665169,0.240601977088487,0,"Absent","0",3.65,13.1376,0.0380182,95.0331777710912,105.226408655799,0,0,0,282,20,355,"3",35,"Low","DE","AA",6,3,0.107861496508121,0.891244,0.835536012848564,2493,32.2898153993547,5.65303,7370,3,"< 1",1,138,4.1,0.08,3.59,189,"Alive",1,"1",3,2,1,95.0331777710912,105.226408655799,0,"lowlands",0,0,"0"
"T15P1","T1.5","1","Eucalyptus polyanthemos","Midstorey",19,9.7,4.44,6.81,"No",5.28,170,8,"T1.5P4Q4","Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",0.97977,0.925639447808941,0.415398729329204,74.801319665169,0.240601977088487,0,"Absent","0",5.625,30.2364,0.02835655,70.8821842466197,141.079173931874,0,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,190,"Alive",1,"1",3,3,1,70.8821842466197,141.079173931874,0,"lowlands",0,0,"0"
"T15P1","T1.5","2","Allocasuarina verticillata","Midstorey",36,10.2,6.62,5.83,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",6.225,38.5946,0.1018008,254.469004940773,39.2975168128137,0,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,191,"Alive",1,"1",3,3,1,254.469004940773,39.2975168128137,0,"lowlands",0,0,"0"
"T15P1","T1.5","3","Eucalyptus tricarpa","Subcanopy",44,12.7,8.88,8.12,"Yes",11.07,90,8,"T1.5P1Q1","Regrowth","Alive",NA,"Potential ",2,16,2,2,"No","No",1.1477,1.02488993783775,0.157575842202951,76.977431680362,0.0820497660188501,2,"Potential ","2",8.5,72.1056,0.1520728,380.132711084365,26.3066021639496,52.6132043278993,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,192,"Alive",1,"1",3,2,1,380.132711084365,26.3066021639496,52.6132043278993,"lowlands",0,0,"0"
"T15P1","T1.5","4","Eucalyptus globoidea","Canopy",44,21.2,6.44,4.96,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",5.7,31.9424,0.1520728,380.132711084365,26.3066021639496,0,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,193,"Alive",1,"1",3,1,1,380.132711084365,26.3066021639496,0,"lowlands",0,0,"0"
"T15P1","T1.5","5","Eucalyptus sieberi","Canopy",73,27,8.62,9.53,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",25,22,4,2,"No","No",NA,NA,NA,NA,NA,4,"Present","1",9.075,82.1486,0.41859295,1046.34670318625,9.55706169814346,38.2282467925739,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,194,"Alive",1,"1",3,1,2,1046.34670318625,9.55706169814346,38.2282467925738,"lowlands",4,38.2282467925739,"1"
"T15P1","T1.5","6","Eucalyptus sieberi","Canopy",73,27.9,6.47,9.04,"Yes",15.12,149,18,"T1.5P1Q2","Mature ","Alive",NA,"Present",2,38,1,2,"No","No",0.84684,0.770828874278689,0.150002635233718,67.8250307499175,1.77138532575038,1,"Present","1",7.755,58.4888,0.41859295,1046.34670318625,9.55706169814346,9.55706169814346,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,195,"Alive",1,"1",3,1,2,1046.34670318625,9.55706169814346,9.55706169814346,"lowlands",1,9.55706169814346,"1"
"T15P1","T1.5","7","Allocasuarina verticillata","Midstorey",13,7.9,2.58,2.67,"No",NA,NA,NA,NA,"Regrowth","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,0,"Absent","0",2.625,6.8886,0.01327495,33.1830724035422,301.358472126666,0,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,196,"Alive",1,"1",3,3,1,33.1830724035422,301.358472126666,0,"lowlands",0,0,"0"
"T15P1","T1.5","8","Eucalyptus sieberi","Canopy",81,21.1,6.72,8.57,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Present",24,11,1,2,"No","No",NA,NA,NA,NA,NA,1,"Present","1",7.645,57.5904,0.51536655,1288.24933751266,7.76247245685208,7.76247245685208,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,197,"Alive",1,"1",3,1,2,1288.24933751266,7.76247245685208,7.76247245685208,"lowlands",1,7.76247245685208,"1"
"T15P1","T1.5","9","Eucalyptus globoidea","Canopy",40,26.6,3.82,4.57,"Yes",6.88,233,15,"T1.5P1Q3","Mature ","Alive",NA,"Potential ",2,NA,1,2,"No","No",0.79432,0.57480524160976,3.82098657409622,72.6094631498976,0.721791985150733,1,"Potential ","2",4.195,17.4574,0.12568,314.159265358979,31.8309886183791,31.8309886183791,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,198,"Alive",1,"1",3,1,2,314.159265358979,31.8309886183791,31.8309886183791,"lowlands",0,0,"0"
"T15P1","T1.5","10","Eucalyptus globoidea","Canopy",49,24.3,2.83,2.8,"No",NA,NA,NA,NA,"Mature ","Senescing",NA,"Present",47,54,3,4,"No","No",NA,NA,NA,NA,NA,3,"Present","1",2.815,7.924,0.18859855,471.435247579318,21.2118208202443,63.6354624607328,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,199,"Senescing",2,"2",3,1,2,471.435247579318,21.2118208202443,63.6354624607328,"lowlands",3,63.6354624607328,"1"
"T15P1","T1.5","11","Eucalyptus sieberi","Canopy",75,26.2,5.13,5.86,"No",NA,NA,NA,NA,"Mature ","Alive",NA,"Potential ",3,NA,3,2,"No","No",NA,NA,NA,NA,NA,3,"Potential ","2",5.495,30.0618,0.44184375,1104.46616727766,9.05414787367227,27.1624436210168,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,200,"Alive",1,"1",3,1,2,1104.46616727766,9.05414787367227,27.1624436210168,"lowlands",0,0,"0"
"T15P1","T1.5","12","Eucalyptus sieberi","Canopy",81,33.6,8.35,8.32,"Yes",17.55,299,15,"T1.5P1Q4","Mature ","Alive",NA,"Absent",NA,NA,NA,NA,"No","No",1.0885,0.980036428374433,1.47086465018648,75.4276815967275,0.0650749923712445,0,"Absent","0",8.335,69.472,0.51536655,1288.24933751266,7.76247245685208,0,0,0,61,1,120,"3",40,"Medium","CH","AB",4,1,0.224160626530647,1.006372,0.868704065422634,5280,34.4726997977545,7.38751,7557,2,"< 1",12,57,4.5,0.09,2.94,201,"Alive",1,"1",3,1,2,1288.24933751266,7.76247245685208,0,"lowlands",0,0,"0"
