"site_ID","sampling_point","quarter","treeID","species","dead_alive","burnt","charring","distance","bearing","dbh","height","crown_NS","crown_EW","layer","age_class","hollows","hollow_num","hollow_height","hollow_size","ybg_signs","reproductive","leaf_sample","epicormic_sample","bag_ID","comments","plot","gg_pres","n_gg","firesev","elevation","aspect","slope","mid_understory_density","layers","foliagecover","c","total_n","AHMI","cond","et0","hn","rain","vpd","FT","ph","slope.1","TWI","fires","NDVI","climsuit","ASC_O","ASC_SO","x","y","Colour","Gravel","Texture","Ammonium.Nitrogen","Nitrate.Nitrogen","Phosphorus.Colwell","Potassium.Colwell","Sulfur","Organic.Carbon","Conductivity","pH.Level..CaCl2.","pH.Level..H2O.","DTPA.Copper","DTPA.Iron","DTPA.Manganese","DTPA.Zinc","Exc..Aluminium","Exc..Calcium","Exc..Magnesium","Exc..Potassium","Exc..Sodium","Boron.Hot.CaCl2","Total.Nitrogen","Total.Carbon","mean_leaf_n","mean_leaf_c"
"ARI BBRR 03",3,1,"9","Eucalyptus dives","A","burnt","light",1.9,312,23.5,16.4,2.8,2.7,"subcanopy","mature","absent",0,NA,"","no","capsules","yes","yes","ari bbr 03 tree 9 e.dives 2","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,52.3,1.69,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,4,"8","Eucalyptus delegatensis","A","unburnt","",6.4,245,106.8,NA,NA,NA,"canopy","mature","present",1,20,"<5cm","no","capsules","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,4,"D3","unknown","D","burnt","deep",5.9,268.1,44.5,28,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,2,"6","Eucalyptus delegatensis","A","burnt","light",17.6,22.8,87.1,NA,NA,NA,"canopy","mature","present",2,25,"<5cm","no","no","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,3,"7","Eucalyptus dives","A","burnt","light",24.4,186.4,26.6,11.4,4.5,5,"canopy","mature","absent",0,NA,"<5cm","no","no","yes","yes","Ari bbr 03 tree 7 e. dives 1","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,52.4,1.4,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,2,"D2","unknown","D","unburnt","",8.3,169.8,10.7,4.9,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",2,1,"5","Eucalyptus delegatensis","A","burnt","light",8,5.6,103.2,NA,NA,NA,"canopy","mature","present",2,18,"5-20cm","no","capsules","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",1,4,"4","Eucalyptus delegatensis","A","burnt","light",6.4,222,93.8,39.8,8.7,10.7,"canopy","mature","present",1,20,"<5cm","no","capsules","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",1,3,"3","Eucalyptus delegatensis","A","burnt","light",6.1,125.7,58.8,35.9,8.7,8.2,"canopy","mature","present",1,20,">20cm","no","capsules","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",1,2,"2","Eucalyptus delegatensis","A","burnt","light",3.5,95.4,76.4,38.5,NA,NA,"canopy","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",1,1,"1","Eucalyptus delegatensis","A","burnt","light",18.8,4.4,71.9,42.5,10.2,8.2,"canopy","over-mature","present",2,20,"<5cm","no","no","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 03",1,1,"D1","unknown","D","unburnt","",7.7,5.4,10.2,8.7,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 03",1,1,3,1164,138,12,"high",1,65,NA,NA,21.0473079681396,3686,1.63514149188995,8,307,8.5929594039917,38,5.30000019073486,13.4384622573853,6.42203950881958,2,0.439135700464249,0.270171791315079,3,2,147.5561767,-37.3699917,"DKGR",0,1.5,25,1,28,280,11.7,5.35,0.066,4.2,4.7,0.7,333.3,24.73,0.84,6.72,2.74,1.02,0.53,0.1,0.86,0.57,14.12,1.606,53
"ARI BBRR 08",10,1,"37","Eucalyptus delegatensis","A","unburnt","light",25.8,193.8,72.5,NA,NA,NA,"canopy","mature","present",1,35,"<5cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",10,4,"40","Eucalyptus delegatensis","A","burnt","light",19.5,93,48.7,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","yes","no","ARI BBRR 08 tree 40 e delegatensis 5","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,53.4,1.66,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",10,3,"39","Eucalyptus delegatensis","A","burnt","light",5.3,17.4,74.3,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",10,2,"38","Eucalyptus delegatensis","A","burnt","light",17.4,303.2,57.5,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",10,2,"D12","unknown","D","burnt","medium",6.7,330.5,112.1,NA,NA,NA,"canopy","stag","present",5,20,">20cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,4,"36","Eucalyptus delegatensis","A","burnt","light",3.9,160.5,66.4,NA,NA,NA,"canopy","mature","absent",2,NA,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,2,"D11","unknown","D","burnt","medium",5.6,320.6,30.3,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,3,"35","Eucalyptus delegatensis","A","burnt","light",1.2,74.4,58.5,NA,NA,NA,"canopy","mature","present",1,20,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,2,"34","Eucalyptus delegatensis","A","burnt","light",8.6,352.2,59,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,1,"33","Eucalyptus delegatensis","A","burnt","light",7.8,278,85,NA,NA,NA,"canopy","mature","absent",0,NA,"5-20cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",9,1,"D10","unknown","D","burnt","deep",2.3,195.2,89.8,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",8,4,"D9","unknown","D","burnt","deep",4.7,125.6,81.6,NA,NA,NA,"midstorey","stag","present",2,8,">20cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",8,4,"32","Eucalyptus delegatensis","A","burnt","light",9,156.5,36.4,27.1,8.1,10.4,"canopy","mature","absent",0,NA,"","no","capsules","yes","no","ARI BBRR 08 tree 32 E delegatensis 4","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,53.1,1.92,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",8,3,"31","Eucalyptus delegatensis","A","burnt","light",8.5,14.2,54.5,NA,NA,NA,"canopy","mature","absent",1,NA,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",8,2,"30","Eucalyptus delegatensis","A","burnt","light",3.2,334.2,84,NA,NA,NA,"canopy","mature","absent",0,NA,"<5cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",8,1,"29","Eucalyptus delegatensis","A","burnt","light",10.8,236,77.5,NA,NA,NA,"canopy","mature","present",3,20,"5-20cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",7,4,"28","Eucalyptus delegatensis","A","burnt","light",7.7,79.2,68,NA,NA,NA,"canopy","mature","present",1,25,"5-20cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",7,3,"27","Eucalyptus delegatensis","A","burnt","light",3.9,7.5,48.7,NA,NA,NA,"canopy","mature","present",1,50,"<5cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",7,2,"26","Eucalyptus dalrympleana","A","unburnt","",16.8,336.2,19.6,NA,NA,NA,"midstorey","mature","absent",0,NA,"","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",7,2,"D8","unknown","D","burnt","light",13.8,339.6,11.1,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",7,1,"25","Eucalyptus delegatensis","A","burnt","light",0.7,188.3,72.5,41.2,13.7,8.83,"canopy","mature","present",2,20,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,4,"24","Eucalyptus delegatensis","A","burnt","light",6.6,144.3,21.7,NA,NA,NA,"subcanopy","mature","absent",0,NA,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,4,"D7","unknown","D","burnt","light",3.2,123,15.4,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,3,"23","Eucalyptus delegatensis","A","burnt","medium",10.1,21.9,44.2,NA,NA,NA,"canopy","mature","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,3,"D6","unknown","D","burnt","medium",5.2,24.2,155.8,NA,NA,NA,"subcanopy","stag","present",5,20,">20cm","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,2,"22","Eucalyptus delegatensis","A","unburnt","",3.7,325,56,NA,NA,NA,"canopy","mature","present",2,20,"5-20cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,1,"21","Eucalyptus delegatensis","A","unburnt","",7.6,242.3,28.1,NA,NA,NA,"subcanopy","mature","absent",0,NA,"","no","both","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",6,1,"D5","unknown","D","burnt","medium",4.1,197.8,19.1,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",5,4,"20","Eucalyptus pauciflora","A","unburnt","",3.5,91.4,30.8,NA,NA,NA,"subcanopy","mature","present",1,7,"<5cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",5,3,"19","Eucalyptus dalrympleana","A","burnt","light",6.7,52.4,39.8,NA,NA,NA,"subcanopy","mature","present",1,15,"5-20cm","no","capsules","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
"ARI BBRR 08",3,3,"D4","unknown","D","burnt","light",5.8,18.3,10.2,NA,NA,NA,"midstorey","stag","absent",0,NA,"","no","no","no","","","","ARI BBRR 08",1,1,3,1190,164,14,"low",2,82,NA,NA,22.1446952819824,6358.99951171875,1.59722340106964,3,248,8.78565120697021,35.5,0,6.93654537200928,7.01044607162476,1,0.492890238761902,0.387096047401428,3,1,147.942535,-37.20847,"GRBK",0,1.5,59,2,36,293,17.3,4.61,0.083,3.9,4.5,0.59,355.6,19.67,0.97,7.53,3.24,1.54,0.69,0.07,1.16,0.71,14.22,1.554,52.7
